,Postcode,latitude,longitude,Straat,Netnummer,Postcodenummer,Buurt,Wijk,Plaats,Gemeente,Provincie,Straten
0,2587 WK,52.112988618476,4.2844267685575,"
Palaceplein 172 - 203 

",070,2587,Belgisch Park,Wijk 02 Belgisch Park,Den Haag,'s-Gravenhage,Zuid-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,5612 NV,51.446655910719,5.4667688047819,"
Kramersstraat 2 - 10 

",040,5612,Limbeek-Noord,Wijk 14 Stadsdeel Woensel-Zuid,Eindhoven,Eindhoven,Noord-Brabant,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,3038 BG,51.934013427607,4.4646726885373,"
Schieweg 140 - 150 

",010,3038,Bergpolder,Noord,Rotterdam,Rotterdam,Zuid-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,1106 DT,52.298924140218,4.9883755949293,"
Wamelplein 162 - 200 

",020,1106,Gein Noordwest,Gein,Amsterdam,Amsterdam,Noord-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,2011 XP,52.380176484426,4.6311165050135,"
Gasthuisstraat 2 - 48 

",023,2011,Vijfhoek,Oude Stad,Haarlem,Haarlem,Noord-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,3551 AH,52.100893410737,5.1017386012707,"
Esdoornstraat 27 - 73 

",030,3551,2e Daalsebuurt en omgeving,Wijk 02 Noordwest,Utrecht,Utrecht,Utrecht,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,4707 TL,51.51604231308,4.4700234346355,"
Odiliadonk 29 - 71 

",0165,4707,Langdonk-West,Wijk 05 Langdonk,Roosendaal,Roosendaal,Noord-Brabant,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,8932 LR,53.18888439175,5.7926555779848,"
Honthorststraat 36 - 60 

",058,8932,Julianapark,Huizum-West,Leeuwarden,Leeuwarden,Friesland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,3862 PW,52.198832446737,5.6166861431058,"
Prinsenweg 2 - 38 

",033,3862,Prinsenkamp,"Appel, Driedorp, Kruishaar, Prinsenkamp en Slichtenhorst",Nijkerk,Nijkerk,Gelderland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,5211 AA,51.688281960194,5.2943982193244,"
Maijweg 1 - 20 

",073,5211,Het Zand,Binnenstad,'s-Hertogenbosch,'s-Hertogenbosch,Noord-Brabant,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,2582 TJ,52.092914009085,4.2738521803696,"
Antonie Duyckstraat 161 - 183 

",070,2582,Statenkwartier,Wijk 09 Geuzen- en Statenkwartier,Den Haag,'s-Gravenhage,Zuid-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,6216 TJ,50.846469615389,5.6533672066306,"
Schippersdreef 2 - 16 

",043,6216,Daalhof,Wijk 02 Buitenwijk West,Maastricht,Maastricht,Limburg,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,2011 GD,52.379208767654,4.6320952645966,"
Gierstraat 2 - 26 

",023,2011,Vijfhoek,Oude Stad,Haarlem,Haarlem,Noord-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,1056 GP,52.372276723318,4.8595272290308,"
Admiraal De Ruijterweg 92 - 104 

",020,1056,Trompbuurt,Geuzenbuurt,Amsterdam,Amsterdam,Noord-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,1098 EL,52.352363627964,4.9364296407505,"
Linnaeusparkweg 130 - 142 

",020,1098,Linnaeusparkbuurt,Middenmeer,Amsterdam,Amsterdam,Noord-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,1019 VS,52.368144658943,4.9544543586491,"
Rookmelderstraat 1 - 98 

",020,1019,Bedrijvengebied Cruquiusweg,Oostelijk Havengebied,Amsterdam,Amsterdam,Noord-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,1059 AX,52.347270846871,4.8484714871314,"
Rijnsburgstraat 48 - 80 

",020,1059,Aalsmeerwegbuurt Oost,Hoofddorppleinbuurt,Amsterdam,Amsterdam,Noord-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,9728 JJ,53.194176279896,6.5575072148246,"
Wenckebachlaan 30 - 39 

",050,9728,Corpus den Hoorn,Zuidwest,Groningen,Groningen,Groningen,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,2341 XC,52.1796524147,4.456450683654,"
Sumatrastraat 2 - 40 

",071,2341,Buitenlust,Wijk 00 Oegstgeest,Oegstgeest,Oegstgeest,Zuid-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,1058 BH,52.363138455941,4.8535655702559,"
Hoofdweg 112 - 120 

",020,1058,Paramariboplein e.o.,Westindische Buurt,Amsterdam,Amsterdam,Noord-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,3132 WH,51.915791572079,4.3211282987494,"
van der Werffstraat 174 - 252 

",010,3132,Wetering,Westwijk,Vlaardingen,Vlaardingen,Zuid-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,3037 SJ,51.939523792718,4.4780330213544,"
doctor Hekmanstraat 1 - 103 

",010,3037,Liskwartier,Noord,Rotterdam,Rotterdam,Zuid-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,1053 WG,52.371097520051,4.8724912380043,"
Da Costakade 51 - 65 

",020,1053,Da Costabuurt Noord,Da Costabuurt,Amsterdam,Amsterdam,Noord-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,7556 CJ,52.270326925792,6.7947446572671,"
Dennenbosweg 52 - 92 

",074,7556,Tichelwerk,Wijk 01 Hengelose Es,Hengelo,Hengelo,Overijssel,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,6852 RX,51.941858217694,5.9193323890227,"
Plaza 4 - 82 

",026,6852,Verspreide huizen Hoeve en Loostraat,Wijk 02 Huissen,Huissen,Lingewaard,Gelderland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,1066 PW,52.34522854491,4.8069662867169,"
Kempenlaan 1 - 20 

",020,1066,Belgiëplein e.o.,Sloter-/Riekerpolder,Amsterdam,Amsterdam,Noord-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,1013 GW,52.379160669483,4.8932482368682,"
Brouwersgracht 2 - 44 

",020,1013,Haarlemmerbuurt Oost,Haarlemmerbuurt,Amsterdam,Amsterdam,Noord-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,1187 VK,52.276436747331,4.825189226955,"
Marianne Philipslaan 1 - 29 

",020,1187,Schrijversbuurt,Westwijk Zuid,Amstelveen,Amstelveen,Noord-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,5211 XL,51.690939840458,5.3018638576155,"
Tweede Straatje van Best 1 - 65 

",073,5211,Binnenstad-Centrum,Binnenstad,'s-Hertogenbosch,'s-Hertogenbosch,Noord-Brabant,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,1012 EL,52.373611383554,4.8984573008182,"
Oudezijds Voorburgwal 75 - 97 

",020,1012,Burgwallen Oost,Burgwallen-Oude Zijde,Amsterdam,Amsterdam,Noord-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,2624 BE,51.998380004719,4.3558106209873,"
Icarusweg 7 - 131 

",015,2624,Mythologiebuurt,Wijk 24 Voorhof,Delft,Delft,Zuid-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,2518 LJ,52.07525590227,4.2923509004835,"
Esperantostraat 15 - 183 

",070,2518,Rond de Energiecentrale,Wijk 21 Regentessekwartier,Den Haag,'s-Gravenhage,Zuid-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,5505 JR,51.402211696662,5.3772226483217,"
Koppelenweg 10 - 10 

",040,5505,Veldhoven,Wijk 00 Veldhoven,Veldhoven,Veldhoven,Noord-Brabant,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,3581 KN,52.088988356827,5.1366579882772,"
Burgemeester Reigerstraat 63 - 73 

",030,3581,Oudwijk,Wijk 05 Oost,Utrecht,Utrecht,Utrecht,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,2719 JP,52.044534808431,4.4626754550061,"
Iepehout 1 - 45 

",079,2719,Rokkeveen-West,Rokkeveen,Zoetermeer,Zoetermeer,Zuid-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,2106 AP,52.360213013673,4.6049689811542,"
Zandvoortselaan 158 - 190 

",023,2106,Dichters- en Vogelbuurt,Wijk 02 Heemstede west van de spoorbaan,Heemstede,Heemstede,Noord-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,2211 NA,52.25509802223,4.4930337386748,"
Pilarenlaan 4 - 4 

",0252,2211,Noordwijkerhout,Wijk 00,Noordwijkerhout,Noordwijk,Zuid-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,6524 AE,51.841351767332,5.8640512046985,"
Bijleveldsingel 52 - 84 

",024,6524,Stadscentrum,Wijk 01 Nijmegen-Centrum,Nijmegen,Nijmegen,Gelderland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,9728 EG,53.199686923296,6.559002431176,"
Bezettingslaan 1 - 47 

",050,9728,Corpus den Hoorn,Zuidwest,Groningen,Groningen,Groningen,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,1213 SE,52.208469569698,5.1728569706512,"
Eikbosserweg 246 - 280 

",035,1213,'t Hoogt van 't Kruis,Zuidoost,Hilversum,Hilversum,Noord-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,6211 AT,50.854543548129,5.6901994364523,"
Boschstraat 33 - 67 

",043,6211,Boschstraatkwartier,Wijk 00 Centrum,Maastricht,Maastricht,Limburg,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,6461 HS,50.861005408002,6.0762671292505,"
Holzstraat 102 - 144 

",045,6461,Holz,Wijk 01 Kerkrade-Oost,Kerkrade,Kerkrade,Limburg,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,3314 XT,51.800868320242,4.6562218121126,"
Schotelstraat 2 - 48 

",078,3314,Breitnerstraat en omgeving,Wijk 03 Oud Krispijn,Dordrecht,Dordrecht,Zuid-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,3033 EM,51.927184088931,4.4718794355347,"
Provenierssingel 32 - 54 

",010,3033,Provenierswijk,Noord,Rotterdam,Rotterdam,Zuid-Holland,"
's-Gravelandseweg 2 - 10 

Keiplein 1 - 1 

"
0,2011 RV,52.382422871309,4.6385328468689,"
Provenierssingel 32 - 54 

",023,2011,Bakenes,Oude Stad,Haarlem,Haarlem,Noord-Holland,"
Begijnesteeg 1 - 10 

Jansstraat 45 - 71 

"
0,6224 KP,50.846608951422,5.7136111977351,"
Oranjeplein 80 - 84 

",043,6224,Scharn,Wijk 04 Buitenwijk Oost,Maastricht,Maastricht,Limburg,"
Begijnesteeg 1 - 10 

Jansstraat 45 - 71 

"
0,1057 HA,52.366739761751,4.8609255401778,"
Van Speijkstraat 2 - 16 

",020,1057,De Wester Quartier,Chassébuurt,Amsterdam,Amsterdam,Noord-Holland,"
Begijnesteeg 1 - 10 

Jansstraat 45 - 71 

"
0,2013 AC,52.387023770862,4.6272593884252,"
Duvenvoordestraat 45 - 63 

",023,2013,Garenkokerskwartier,Zijlwegkwartier,Haarlem,Haarlem,Noord-Holland,"
Begijnesteeg 1 - 10 

Jansstraat 45 - 71 

"
0,5042 KL,51.572305814428,5.0591140619505,"
Postelse Hoeflaan 66 - 122 

",013,5042,Jagersbuurt Oost,Het Zand,Tilburg,Tilburg,Noord-Brabant,"
Begijnesteeg 1 - 10 

Jansstraat 45 - 71 

"
0,1079 VV,52.343112930904,4.9052120974482,"
Hunzestraat 63 - 75 

",020,1079,Scheldebuurt Oost,Scheldebuurt,Amsterdam,Amsterdam,Noord-Holland,"
Begijnesteeg 1 - 10 

Jansstraat 45 - 71 

"
0,1012 MB,52.377237421051,4.8971817702128,"
Hunzestraat 63 - 75 

",020,1012,Nieuwendijk Noord,Burgwallen-Nieuwe Zijde,Amsterdam,Amsterdam,Noord-Holland,"
Hasselaerssteeg 1 - 24 

Nieuwendijk 47 - 71 

"
0,1097 VC,52.342413826151,4.9481103249829,"
Middenweg 426 - 456 

",020,1097,Betondorp,Betondorp,Amsterdam,Amsterdam,Noord-Holland,"
Hasselaerssteeg 1 - 24 

Nieuwendijk 47 - 71 

"
0,6212 HA,50.839252643638,5.681795119424,"
Wilgenlaan 7 - 57 

",043,6212,Jekerdal,Wijk 01 Buitenwijk Zuidwest,Maastricht,Maastricht,Limburg,"
Hasselaerssteeg 1 - 24 

Nieuwendijk 47 - 71 

"
0,3511 AM,52.096049796485,5.1164613765528,"
Oudegracht 2 - 10 

",030,3511,Breedstraat en Plompetorengracht en omgeving,Wijk 06 Binnenstad,Utrecht,Utrecht,Utrecht,"
Hasselaerssteeg 1 - 24 

Nieuwendijk 47 - 71 

"
0,8226 EB,52.495427802254,5.4834354877486,"
Biesbosstraat 16 - 59 

",0320,8226,Zeestromen en Slotenbuurt,Waterwijk,Lelystad,Lelystad,Flevoland,"
Hasselaerssteeg 1 - 24 

Nieuwendijk 47 - 71 

"
0,2583 AJ,52.100510111108,4.2728692694558,"
Westduinweg 196 - 230 

",070,2583,Vissershaven,Wijk 07 Scheveningen,Den Haag,'s-Gravenhage,Zuid-Holland,"
Hasselaerssteeg 1 - 24 

Nieuwendijk 47 - 71 

"
0,6225 XZ,50.854976217819,5.7209169870333,"
Atletenbaan 10 - 96 

",043,6225,Wittevrouwenveld,Wijk 04 Buitenwijk Oost,Maastricht,Maastricht,Limburg,"
Hasselaerssteeg 1 - 24 

Nieuwendijk 47 - 71 

"
0,1060 TW,52.350180485054,4.7884906000396,"
Pieter Calandlaan 636 - 700 

",020,1060,De Aker Oost,Middelveldsche Akerpolder,Amsterdam,Amsterdam,Noord-Holland,"
Hasselaerssteeg 1 - 24 

Nieuwendijk 47 - 71 

"
0,2613 EP,52.010972846875,4.3525040778771,"
Singelstraat 4 - 42 

",015,2613,Olofsbuurt,Wijk 13 Hof van Delft,Delft,Delft,Zuid-Holland,"
Hasselaerssteeg 1 - 24 

Nieuwendijk 47 - 71 

"
0,3813 HC,52.170803424821,5.3871708742271,"
Koning Karelpad 1 - 23 

",033,3813,De Plaatsen,Wijk 08 Schothorst Zuid,Amersfoort,Amersfoort,Utrecht,"
Hasselaerssteeg 1 - 24 

Nieuwendijk 47 - 71 

"
0,4731 MN,51.592776570189,4.5196729988198,"
Koning Karelpad 1 - 23 

",0165,4731,Spui,Wijk 03 Oudenbosch,Oudenbosch,Halderberge,Noord-Brabant,"
Duiventoren 35 - 83 

Havenhoofd 2 - 32 

"
0,7326 AZ,52.20056669494,6.0021308008628,"
Tichelaarsdonk 201 - 216 

",055,7326,Matendonk,Zuidoost,Apeldoorn,Apeldoorn,Gelderland,"
Duiventoren 35 - 83 

Havenhoofd 2 - 32 

"
0,4813 XM,51.581720049923,4.7550582295067,"
Mgr. Horsthuisstraat 5 - 87 

",076,4813,Tuinzigt,Breda West,Breda,Breda,Noord-Brabant,"
Duiventoren 35 - 83 

Havenhoofd 2 - 32 

"
0,4835 AG,51.574224554388,4.7896635460584,"
Ploegstraat 45 - 103 

",076,4835,Blauwe Kei,Breda Zuid-Oost,Breda,Breda,Noord-Brabant,"
Duiventoren 35 - 83 

Havenhoofd 2 - 32 

"
0,2561 AP,52.078866899623,4.2817645013001,"
Columbusstraat 48 - 82 

",070,2561,Koningsplein en omgeving,Wijk 21 Regentessekwartier,Den Haag,'s-Gravenhage,Zuid-Holland,"
Duiventoren 35 - 83 

Havenhoofd 2 - 32 

"
0,3582 AW,52.0798017518,5.1252898370344,"
Columbusstraat 48 - 82 

",030,3582,Watervogelbuurt,Wijk 05 Oost,Utrecht,Utrecht,Utrecht,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,3011 NG,51.922942596049,4.4889368726718,"
Mariniersweg 65 - 111 

",010,3011,Stadsdriehoek,Rotterdam Centrum,Rotterdam,Rotterdam,Zuid-Holland,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,2011 BX,52.377290775646,4.6418949357929,"
Lange Herenvest 122 - 140 

",023,2011,Burgwal,Oude Stad,Haarlem,Haarlem,Noord-Holland,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,1052 JT,52.37542896639,4.8747999638351,"
Van Oldenbarneveldtstraat 47 - 59 

",020,1052,Frederik Hendrikbuurt Zuidoost,Frederik Hendrikbuurt,Amsterdam,Amsterdam,Noord-Holland,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,1211 LX,52.221145403301,5.1762913040199,"
Kapelstraat 17 - 39 

",035,1211,Centrum,Centrum,Hilversum,Hilversum,Noord-Holland,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,1078 HT,52.346258261835,4.8902275574423,"
Deurloostraat 45 - 61 

",020,1078,Wielingenbuurt,Scheldebuurt,Amsterdam,Amsterdam,Noord-Holland,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,2593 EL,52.084494905557,4.3437181853637,"
Stuyvesantplein 22 - 41 

",070,2593,Bezuidenhout-Oost,Wijk 26 Bezuidenhout,Den Haag,'s-Gravenhage,Zuid-Holland,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,6131 HA,50.99817178307,5.8720778671509,"
Paardestraat 1 - 29 

",046,6131,Sittard-Centrum,Wijk 01 Sittard,Sittard,Sittard-Geleen,Limburg,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,2993 PX,51.84878951208,4.5072117937146,"
Veluwemeer 1 - 24 

",0180,2993,Meerwede Zuidoost,Wijk 14 Meerwede,Barendrecht,Barendrecht,Zuid-Holland,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,5571 JS,51.311782846706,5.3442338269001,"
De Uitvang 4 - 114 

",0497,5571,Van den Tillaartstraat e.o.,Wijk 05 Bergeijk 't Loo,Bergeijk,Bergeijk,Noord-Brabant,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,5674 NX,51.491180764627,5.5182492104531,"
Kerkhoef 1 - 25 

",040,5674,Nederwetten,Wijk 02 Nederwetten,Nuenen,"Nuenen, Gerwen en Nederwetten",Noord-Brabant,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,2583 JZ,52.093705979629,4.2645393883563,"
Dr. Lelykade 249 - 367 

",070,2583,Vissershaven,Wijk 07 Scheveningen,Den Haag,'s-Gravenhage,Zuid-Holland,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,5042 MG,51.571861423232,5.0505577968493,"
Westerpark 33 - 67 

",013,5042,Jagersbuurt West,Het Zand,Tilburg,Tilburg,Noord-Brabant,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,1182 BN,52.311023435915,4.8482008677483,"
Nieuwe Karselaan 1 - 33 

",020,1182,Patrimonium,Patrimonium,Amstelveen,Amstelveen,Noord-Holland,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,2555 HG,52.06632223271,4.2459436403339,"
Treublaan 141 - 169 

",070,2555,Rosenburg,Wijk 18 Waldeck,Den Haag,'s-Gravenhage,Zuid-Holland,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,2521 XH,52.065113144223,4.3273039849788,"
Laakkade 131 - 150 

",070,2521,Laakkwartier-Oost,Wijk 38 Laakkwartier en Spoorwijk,Den Haag,'s-Gravenhage,Zuid-Holland,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,6711 AD,52.04291295742,5.6691944064787,"
Maandereind 22 - 42 

",0318,6711,Centrum Ede,Ede-Oost,Ede,Ede,Gelderland,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,6521 KE,51.840596133222,5.8730067070442,"
Dominicanenstraat 44 - 92 

",024,6521,Altrade,Wijk 02 Nijmegen-Oost,Nijmegen,Nijmegen,Gelderland,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,1051 NC,52.374308764665,4.8674935485373,"
Marcantilaan 229 - 258 

",020,1051,Marcanti,Centrale Markt,Amsterdam,Amsterdam,Noord-Holland,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,8226 MC,52.492792634096,5.4963522795844,"
Rhônestraat 8 - 60 

",0320,8226,Rivierenbuurt,Waterwijk,Lelystad,Lelystad,Flevoland,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,2985 ST,51.860526896072,4.5991739115845,"
Kloosplantsoen 621 - 667 

",0180,2985,Oost,Oost,Ridderkerk,Ridderkerk,Zuid-Holland,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,7395 PG,52.24244805738,6.0564844976538,"
de Zanden 103 - 217 

",055,7395,Verspreide huizen Teuge,Wijk 02 Klarenbeek-Teuge,Teuge,Voorst,Gelderland,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,3511 AP,52.095479217709,5.1167875483409,"
Oudegracht 24 - 38 

",030,3511,Breedstraat en Plompetorengracht en omgeving,Wijk 06 Binnenstad,Utrecht,Utrecht,Utrecht,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,1014 AC,52.388248912219,4.8470437589634,"
Spaarndammerdijk 579 - 585 

",020,1014,Woon- en Groengebied Sloterdijk,Sloterdijk,Amsterdam,Amsterdam,Noord-Holland,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,5611 VZ,51.434682569977,5.4871034062338,"
Methusalemplein 1 - 25 

",040,5611,Irisbuurt,Wijk 12 Stadsdeel Stratum,Eindhoven,Eindhoven,Noord-Brabant,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,6511 SM,51.845571986738,5.8709068454147,"
Derde Walstraat 1 - 67 

",024,6511,Stadscentrum,Wijk 01 Nijmegen-Centrum,Nijmegen,Nijmegen,Gelderland,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,2586 RV,52.106049003194,4.2799864659165,"
Marcelisstraat 125 - 259 

",070,2586,Visserijbuurt,Wijk 07 Scheveningen,Den Haag,'s-Gravenhage,Zuid-Holland,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,2585 HE,52.092571125434,4.300864637083,"
Riouwstraat 82 - 90 

",070,2585,Archipelbuurt,Wijk 05 Archipelbuurt,Den Haag,'s-Gravenhage,Zuid-Holland,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,2171 KT,52.220925272549,4.5104727565266,"
Snip 1 - 101 

",0252,2171,Sassenheim,Wijk 00 Sassenheim,Sassenheim,Teylingen,Zuid-Holland,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,2592 SK,52.096358479815,4.3556520162915,"
Parelmoerhorst 224 - 276 

",070,2592,Burgen en Horsten,Wijk 25 Mariahoeve en Marlot,Den Haag,'s-Gravenhage,Zuid-Holland,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,2111 XR,52.361934403795,4.6009446555538,"
Klapheklaan 1 - 9 

",023,2111,Aerdenhout-Centrum,Wijk 02 Aerdenhout,Aerdenhout,Bloemendaal,Noord-Holland,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,1078 AK,52.348217715822,4.9003180272406,"
Amstelkade 59 - 67 

",020,1078,IJselbuurt West,IJselbuurt,Amsterdam,Amsterdam,Noord-Holland,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,6211 PD,50.849439273855,5.6797175069012,"
Brusselsestraat 97 - 139 

",043,6211,Kommelkwartier,Wijk 00 Centrum,Maastricht,Maastricht,Limburg,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
0,7511 DP,52.220516685904,6.9008053163462,"
Wilhelminastraat 6 - 70 

",053,7511,De Bothoven,Wijk 00 Binnensingelgebied,Enschede,Enschede,Overijssel,"
Alkhof 2 - 58 

Wulpstraat 5 - 91 

"
